startRequest;endResponse
481978;481979;1.01
482024;482025;1.01
482037;482038;1.01
482046;482047;1.01
482068;482069;1.01
482107;482108;1.01
482112;482113;1.01
482152;482153;1.01
482195;482196;1.01
482195;482197;1.49539
482231;482232;1.01
482244;482245;1.01
482262;482263;1.01
482278;482279;1.01
482388;482389;1.01
482515;482516;1.01
482549;482550;1.01
482580;482581;1.01
482612;482613;1.01
482626;482627;1.01
482701;482702;1.01
482735;482736;1.01
482763;482764;1.01
482843;482844;1.01
482928;482929;1.01
483029;483030;1.01
483097;483098;1.01
483206;483207;1.01
483235;483236;1.01
483245;483246;1.01
483265;483266;1.01
483302;483303;1.01
483382;483383;1.01
483391;483392;1.01
483401;483402;1.01
483407;483408;1.01
483444;483445;1.01
483470;483471;1.01
483629;483630;1.01
483673;483674;1.01
483691;483692;1.01
483702;483703;1.01
483726;483727;1.01
483812;483813;1.01
483817;483818;1.01
483849;483850;1.01
483958;483959;1.01
484029;484030;1.01
484090;484091;1.01
484101;484102;1.01
484282;484283;1.01
484291;484292;1.01
484334;484335;1.01
484353;484354;1.01
484410;484411;1.01
484427;484428;1.01
484475;484476;1.01
484492;484493;1.01
484496;484497;1.01
484512;484513;1.01
484606;484607;1.01
484621;484622;1.01
484635;484636;1.01
484647;484648;1.01
484704;484705;1.01
484771;484772;1.01
484774;484775;1.01
484808;484809;1.01
484842;484843;1.01
484850;484851;1.01
484885;484886;1.01
484913;484914;1.01
484953;484954;1.01
485014;485015;1.01
485058;485059;1.01
485098;485099;1.01
485284;485285;1.01
485287;485288;1.01
485293;485294;1.01
485303;485304;1.01
485303;485305;1.74551
485305;485306;1.0521
485325;485326;1.01
485461;485462;1.01
485520;485521;1.01
485542;485543;1.01
485576;485577;1.01
485587;485588;1.01
485591;485592;1.01
485592;485593;1.01
485636;485638;1.01
485751;485752;1.01
485937;485938;1.01
485949;485950;1.01
486005;486006;1.01
486011;486012;1.01
486061;486062;1.01
486090;486091;1.01
486094;486095;1.01
486147;486148;1.01
486279;486280;1.01
486443;486444;1.01
486584;486585;1.01
486612;486613;1.01
486737;486738;1.01
486738;486739;1.01
486743;486744;1.01
486817;486818;1.01
486890;486891;1.01
486909;486910;1.01
487083;487084;1.01
487135;487136;1.01
487192;487193;1.01
487194;487195;1.01
487245;487246;1.01
487251;487252;1.01
487358;487359;1.01
487408;487409;1.01
487411;487412;1.01
487411;487413;1.59044
487438;487439;1.01
487478;487479;1.01
487497;487498;1.01
487503;487504;1.01
487530;487531;1.01
487543;487544;1.01
487565;487566;1.01
487596;487597;1.01
487717;487718;1.01
487725;487726;1.01
487732;487733;1.01
487772;487773;1.01
487832;487833;1.01
487994;487995;1.01
488198;488199;1.01
488224;488225;1.01
488240;488241;1.01
488521;488522;1.01
488527;488528;1.01
488552;488553;1.01
488630;488631;1.01
488657;488658;1.01
488730;488731;1.01
488752;488753;1.01
488760;488761;1.01
488764;488765;1.01
488781;488782;1.01
488811;488812;1.01
488824;488825;1.01
488919;488920;1.01
488923;488924;1.01
489047;489048;1.01
489097;489098;1.01
489118;489119;1.01
489124;489125;1.01
489163;489164;1.01
489175;489176;1.01
489234;489235;1.01
489246;489247;1.01
489314;489315;1.01
489355;489356;1.01
489391;489392;1.01
489394;489395;1.01
489399;489400;1.01
489413;489414;1.01
489445;489446;1.01
489462;489463;1.01
489581;489582;1.01
489649;489650;1.01
489887;489888;1.01
489949;489950;1.01
490110;490111;1.01
490363;490364;1.01
490374;490375;1.01
490427;490428;1.01
490467;490468;1.01
490472;490473;1.01
490592;490593;1.01
490592;490594;1.81608
490599;490600;1.01
490608;490609;1.01
490632;490633;1.01
490654;490655;1.01
490678;490679;1.01
490694;490695;1.01
490772;490773;1.01
490810;490811;1.01
490835;490836;1.01
490861;490862;1.01
490968;490969;1.01
490977;490978;1.01
490992;490993;1.01
491091;491092;1.01
491115;491116;1.01
491174;491175;1.01
491215;491216;1.01
491278;491279;1.01
491341;491342;1.01
491377;491378;1.01
491471;491472;1.01
491575;491576;1.01
491610;491611;1.01
491654;491655;1.01
491676;491677;1.01
491701;491702;1.01
491784;491785;1.01
491800;491801;1.01
491803;491804;1.01
491864;491865;1.01
491865;491866;1.01
492015;492016;1.01
492101;492102;1.01
492147;492148;1.01
492171;492172;1.01
492199;492200;1.01
492224;492225;1.01
492257;492258;1.01
492336;492337;1.01
492338;492339;1.01
492344;492345;1.01
492353;492354;1.01
492371;492372;1.01
492373;492374;1.01
492418;492419;1.01
492447;492448;1.01
492519;492520;1.01
492552;492553;1.01
492576;492577;1.01
492589;492590;1.01
492590;492591;1.01
492659;492660;1.01
492701;492702;1.01
492740;492741;1.01
492784;492785;1.01
492786;492787;1.01
492804;492805;1.01
492850;492851;1.01
492851;492852;1.01
492879;492880;1.01
492881;492882;1.01
492943;492944;1.01
492954;492955;1.01
493006;493007;1.01
493073;493074;1.01
493111;493112;1.01
493126;493127;1.01
493149;493150;1.01
493263;493264;1.01
493483;493484;1.01
493553;493554;1.01
493605;493606;1.01
493626;493627;1.01
493649;493650;1.01
493747;493748;1.01
493785;493786;1.01
493791;493792;1.01
493795;493796;1.01
493848;493849;1.01
493858;493859;1.01
493923;493924;1.01
493967;493968;1.01
494040;494041;1.01
494094;494095;1.01
494106;494107;1.01
494175;494176;1.01
494181;494182;1.01
494232;494233;1.01
494289;494290;1.01
494436;494437;1.01
494507;494508;1.01
494527;494528;1.01
494528;494529;1.01
494577;494578;1.01
494580;494581;1.01
494594;494595;1.01
494616;494617;1.01
494668;494669;1.01
494728;494729;1.01
494751;494752;1.01
494761;494762;1.01
494774;494775;1.01
494805;494806;1.01
494839;494840;1.01
494878;494879;1.01
494996;494997;1.01
495028;495029;1.01
495061;495062;1.01
495101;495102;1.01
495163;495164;1.01
495204;495205;1.01
495222;495223;1.01
495234;495235;1.01
495242;495243;1.01
495250;495251;1.01
495291;495292;1.01
495349;495350;1.01
495466;495467;1.01
495472;495473;1.01
495503;495504;1.01
495525;495526;1.01
495552;495553;1.01
495553;495554;1.01
495602;495603;1.01
495657;495658;1.01
495734;495735;1.01
495812;495813;1.01
495832;495834;1.01
495834;495835;1.01
495848;495849;1.01
495886;495887;1.01
495887;495888;1.42513
495913;495914;1.01
495922;495923;1.01
495975;495976;1.01
495992;495993;1.01
496022;496023;1.01
496066;496067;1.01
496081;496082;1.01
496116;496117;1.01
496135;496136;1.01
496190;496191;1.01
496206;496207;1.01
496354;496355;1.01
496400;496401;1.01
496410;496411;1.01
496473;496474;1.01
496474;496475;1.39807
496483;496484;1.01
496484;496485;1.59719
496517;496518;1.01
496531;496532;1.01
496536;496537;1.01
496566;496567;1.01
496615;496616;1.01
496647;496648;1.01
496654;496655;1.01
496672;496673;1.01
496762;496763;1.01
496894;496895;1.01
496905;496906;1.01
496918;496919;1.01
496943;496944;1.01
496955;496956;1.01
496956;496957;1.01
496969;496970;1.01
496973;496974;1.01
496998;496999;1.01
497003;497004;1.01
497050;497051;1.01
497129;497130;1.01
497217;497218;1.01
497217;497219;1.82937
497320;497321;1.01
497325;497326;1.01
497357;497358;1.01
497362;497363;1.01
497374;497375;1.01
497390;497391;1.01
497395;497396;1.01
497557;497558;1.01
497608;497609;1.01
497633;497634;1.01
497642;497643;1.01
497668;497669;1.01
497677;497678;1.01
497678;497679;1.41742
497730;497731;1.01
497763;497764;1.01
497867;497868;1.01
497879;497880;1.01
497891;497892;1.01
497928;497929;1.01
497959;497960;1.01
498066;498067;1.01
498091;498092;1.01
498193;498194;1.01
498251;498252;1.01
498329;498330;1.01
498374;498375;1.01
498417;498418;1.01
498439;498440;1.01
498443;498444;1.01
498518;498519;1.01
498524;498525;1.01
498557;498558;1.01
498563;498564;1.01
498615;498616;1.01
498672;498673;1.01
498675;498676;1.01
498782;498783;1.01
498794;498795;1.01
498806;498807;1.01
499010;499011;1.01
499048;499049;1.01
499089;499090;1.01
499092;499093;1.01
499092;499094;1.35328
499111;499112;1.01
499161;499162;1.01
499172;499173;1.01
499199;499200;1.01
499248;499249;1.01
499275;499276;1.01
499277;499278;1.01
499391;499392;1.01
499397;499398;1.01
499437;499438;1.01
499583;499585;1.01
499588;499589;1.01
499612;499613;1.01
499647;499648;1.01
499694;499695;1.01
499750;499751;1.01
499767;499768;1.01
499840;499841;1.01
499856;499857;1.01
499932;499933;1.01
499944;499945;1.01
500005;500006;1.01
500019;500020;1.01
500168;500169;1.01
500184;500185;1.01
500215;500216;1.01
500256;500257;1.01
500270;500271;1.01
500289;500290;1.01
500323;500324;1.01
500378;500379;1.01
500429;500430;1.01
500451;500452;1.01
500499;500500;1.01
500576;500578;1.01
500590;500591;1.01
500605;500606;1.01
500633;500634;1.01
500639;500640;1.01
500738;500739;1.01
500739;500740;1.01
500744;500745;1.01
500761;500762;1.01
500826;500827;1.01
500881;500882;1.01
500890;500891;1.01
500935;500936;1.01
500954;500955;1.01
500979;500980;1.01
500990;500992;1.01
501157;501158;1.01
501194;501195;1.01
501319;501320;1.01
501326;501327;1.01
501385;501386;1.01
501449;501450;1.01
501486;501487;1.01
501596;501597;1.01
501599;501600;1.01
501649;501650;1.01
501716;501717;1.01
501726;501727;1.01
501778;501779;1.01
501798;501799;1.01
501801;501802;1.01
501820;501821;1.01
501822;501823;1.01
501984;501985;1.01
502034;502035;1.01
502137;502138;1.01
502211;502212;1.01
502233;502234;1.01
502302;502303;1.01
502403;502404;1.01
502435;502436;1.01
502461;502462;1.01
502531;502532;1.01
502602;502604;1.01
502641;502642;1.01
502679;502680;1.01
502682;502683;1.01
502755;502756;1.01
502766;502767;1.01
502770;502771;1.01
502825;502826;1.01
502846;502847;1.01
502850;502851;1.01
502865;502866;1.01
502914;502915;1.01
503147;503148;1.01
503162;503163;1.01
503191;503192;1.01
503217;503218;1.01
503240;503241;1.01
503320;503321;1.01
503346;503347;1.01
503368;503369;1.01
503415;503416;1.01
503484;503485;1.01
503513;503514;1.01
503576;503577;1.01
503578;503580;1.01
503661;503662;1.01
503664;503665;1.01
503738;503739;1.01
503829;503830;1.01
503843;503844;1.01
503851;503852;1.01
503865;503866;1.01
503899;503900;1.01
503909;503910;1.01
503916;503917;1.01
503917;503918;1.21731
503921;503922;1.01
503923;503924;1.01
503982;503983;1.01
504013;504014;1.01
504107;504108;1.01
504157;504158;1.01
504159;504160;1.01
504220;504221;1.01
504255;504256;1.01
504296;504297;1.01
504300;504301;1.01
504360;504361;1.01
504385;504386;1.01
504435;504436;1.01
504465;504466;1.01
504477;504478;1.01
504491;504492;1.01
504498;504499;1.01
504555;504556;1.01
504581;504582;1.01
504584;504585;1.01
504585;504586;1.01
504603;504604;1.01
504608;504609;1.01
504769;504770;1.01
504827;504828;1.01
504861;504862;1.01
504900;504901;1.01
504934;504935;1.01
504938;504939;1.01
505069;505070;1.01
505088;505089;1.01
505128;505129;1.01
505172;505173;1.01
505291;505292;1.01
505379;505380;1.01
505416;505417;1.01
505474;505475;1.01
505550;505551;1.01
505587;505588;1.01
505588;505589;1.32457
505706;505707;1.01
505708;505709;1.01
505744;505745;1.01
505770;505771;1.01
505834;505835;1.01
505913;505914;1.01
505915;505916;1.01
505950;505951;1.01
505967;505968;1.01
506021;506022;1.01
506039;506040;1.01
506062;506063;1.01
506121;506122;1.01
506164;506165;1.01
506218;506219;1.01
506229;506230;1.01
506237;506238;1.01
506237;506239;1.49363
506242;506243;1.01
506266;506267;1.01
506275;506276;1.01
506327;506328;1.01
506365;506366;1.01
506388;506389;1.01
506460;506461;1.01
506564;506565;1.01
506597;506598;1.01
506616;506617;1.01
506698;506699;1.01
506704;506705;1.01
506742;506743;1.01
506750;506751;1.01
506822;506823;1.01
506826;506827;1.01
506888;506889;1.01
506909;506910;1.01
506953;506954;1.01
506991;506992;1.01
507002;507003;1.01
507004;507005;1.01
507057;507058;1.01
507128;507129;1.01
507164;507165;1.01
507168;507169;1.01
507194;507195;1.01
507267;507268;1.01
507297;507298;1.01
507311;507312;1.01
507347;507348;1.01
507517;507518;1.01
507601;507602;1.01
507606;507607;1.01
507607;507608;1.01
507610;507611;1.01
507643;507644;1.01
507702;507703;1.01
507712;507713;1.01
507765;507766;1.01
507771;507772;1.01
507777;507778;1.01
507802;507803;1.01
507819;507820;1.01
507877;507878;1.01
507878;507879;1.40001
507879;507880;1.01
507925;507926;1.01
508001;508002;1.01
508037;508038;1.01
508063;508064;1.01
508085;508086;1.01
508224;508225;1.01
508235;508236;1.01
508344;508345;1.01
508428;508429;1.01
508606;508607;1.01
508659;508660;1.01
508696;508697;1.01
508707;508708;1.01
508739;508740;1.01
508777;508778;1.01
508802;508803;1.01
508816;508817;1.01
508863;508864;1.01
508965;508966;1.01
509015;509016;1.01
509138;509139;1.01
509173;509174;1.01
509299;509300;1.01
509328;509329;1.01
509377;509378;1.01
509433;509434;1.01
509511;509512;1.01
509518;509519;1.01
509637;509638;1.01
509682;509683;1.01
509692;509693;1.01
509701;509702;1.01
509755;509756;1.01
509765;509766;1.01
509858;509859;1.01
509926;509927;1.01
509930;509931;1.01
509940;509941;1.01
509981;509982;1.01
510014;510015;1.01
510034;510035;1.01
510163;510164;1.01
510171;510172;1.01
510185;510186;1.01
510239;510240;1.01
510241;510242;1.01
510314;510315;1.01
510323;510324;1.01
510338;510339;1.01
510434;510435;1.01
510476;510477;1.01
510493;510494;1.01
510512;510513;1.01
510591;510592;1.01
510609;510610;1.01
510612;510613;1.01
510627;510628;1.01
510837;510838;1.01
510994;510995;1.01
511007;511008;1.01
511024;511025;1.01
511188;511189;1.01
511208;511209;1.01
511228;511229;1.01
511241;511242;1.01
511250;511251;1.01
511328;511329;1.01
511420;511421;1.01
511442;511443;1.01
511449;511450;1.01
511492;511494;1.01
511523;511524;1.01
511572;511573;1.01
511753;511754;1.01
511776;511777;1.01
511804;511805;1.01
511885;511886;1.01
511968;511969;1.01
511978;511979;1.01
512099;512100;1.01
512243;512244;1.01
512559;512560;1.01
512648;512649;1.01
512736;512737;1.01
512792;512793;1.01
512815;512816;1.01
512835;512836;1.01
512844;512845;1.01
512895;512896;1.01
512908;512909;1.01
512946;512947;1.01
512971;512972;1.01
513259;513260;1.01
513279;513280;1.01
513337;513338;1.01
513392;513393;1.01
513489;513490;1.01
513553;513554;1.01
513618;513619;1.01
513641;513642;1.01
513645;513646;1.01
513656;513657;1.01
513671;513672;1.01
513674;513675;1.01
513684;513685;1.01
513693;513694;1.01
513761;513762;1.01
513785;513786;1.01
513786;513787;1.01
513788;513789;1.01
513837;513838;1.01
513887;513888;1.01
513902;513903;1.01
513908;513909;1.01
513926;513927;1.01
514011;514012;1.01
514025;514026;1.01
514032;514033;1.01
514075;514076;1.01
514093;514094;1.01
514175;514176;1.01
514176;514177;1.01
514186;514187;1.01
514190;514191;1.01
514214;514215;1.01
514222;514223;1.01
514262;514263;1.01
514272;514273;1.01
514359;514360;1.01
514451;514452;1.01
514489;514490;1.01
514499;514500;1.01
514657;514658;1.01
514663;514664;1.01
514663;514665;1.55913
514789;514790;1.01
514810;514811;1.01
514816;514817;1.01
514898;514899;1.01
514931;514932;1.01
514973;514974;1.01
514975;514976;1.01
514981;514982;1.01
515124;515125;1.01
515141;515142;1.01
515246;515247;1.01
515271;515272;1.01
515278;515279;1.01
515311;515312;1.01
515399;515400;1.01
515474;515475;1.01
515486;515487;1.01
515530;515531;1.01
515564;515565;1.01
515595;515596;1.01
515596;515597;1.68431
515599;515600;1.01
515609;515610;1.01
515703;515704;1.01
515736;515737;1.01
515809;515810;1.01
515849;515850;1.01
515854;515855;1.01
515881;515882;1.01
516013;516014;1.01
516017;516018;1.01
516089;516090;1.01
516127;516128;1.01
516158;516159;1.01
516211;516212;1.01
516310;516311;1.01
516316;516317;1.01
516331;516332;1.01
516373;516374;1.01
516404;516405;1.01
516460;516461;1.01
516561;516562;1.01
516589;516590;1.01
516627;516628;1.01
516707;516708;1.01
516778;516779;1.01
516784;516785;1.01
516803;516804;1.01
516978;516979;1.01
517026;517027;1.01
517140;517141;1.01
517260;517261;1.01
517297;517298;1.01
517451;517452;1.01
517519;517520;1.01
517536;517537;1.01
517584;517585;1.01
517600;517601;1.01
517602;517603;1.01
517634;517635;1.01
517646;517647;1.01
517695;517696;1.01
517734;517735;1.01
517831;517832;1.01
517868;517869;1.01
517936;517937;1.01
517946;517947;1.01
517964;517965;1.01
517967;517968;1.01
518042;518043;1.01
518053;518054;1.01
518097;518098;1.01
518202;518203;1.01
518244;518245;1.01
518305;518306;1.01
518368;518369;1.01
518441;518442;1.01
518444;518445;1.01
518455;518456;1.01
518471;518472;1.01
518489;518490;1.01
518617;518618;1.01
518669;518670;1.01
518924;518925;1.01
518981;518982;1.01
519462;519463;1.01
519596;519597;1.01
519602;519603;1.01
519603;519604;1.01
519635;519636;1.01
519647;519648;1.01
519698;519699;1.01
519710;519711;1.01
519824;519825;1.01
519871;519872;1.01
519901;519902;1.01
519929;519930;1.01
519976;519977;1.01
519983;519984;1.01
519990;519991;1.01
520040;520041;1.01
520046;520047;1.01
520061;520063;1.01
520110;520111;1.01
520124;520125;1.01
520168;520169;1.01
520189;520190;1.01
520223;520224;1.01
520287;520288;1.01
520343;520344;1.01
520379;520380;1.01
520386;520387;1.01
520476;520477;1.01
520525;520526;1.01
520564;520565;1.01
520601;520602;1.01
520628;520629;1.01
520669;520670;1.01
520683;520684;1.01
520750;520751;1.01
520958;520959;1.01
520967;520968;1.01
520973;520974;1.01
521016;521017;1.01
521041;521042;1.01
521210;521211;1.01
521310;521311;1.01
521339;521340;1.01
521377;521378;1.01
521412;521413;1.01
521415;521416;1.01
521543;521544;1.01
521561;521563;1.01
521586;521587;1.01
521646;521647;1.01
521649;521650;1.01
521671;521672;1.01
521689;521690;1.01
521705;521706;1.01
521709;521710;1.01
521753;521754;1.01
521861;521862;1.01
521878;521879;1.01
521901;521902;1.01
521918;521919;1.01
522082;522083;1.01
522152;522153;1.01
522248;522249;1.01
522262;522263;1.01
522280;522281;1.01
522281;522282;1.01
522325;522326;1.01
522345;522346;1.01
522347;522348;1.01
522381;522382;1.01
522396;522397;1.01
522401;522402;1.01
522430;522431;1.01
522439;522440;1.01
522518;522519;1.01
522535;522536;1.01
522547;522548;1.01
522689;522690;1.01
522817;522818;1.01
522861;522862;1.01
522927;522928;1.01
522930;522931;1.01
522989;522990;1.01
523070;523071;1.01
523139;523140;1.01
523148;523149;1.01
523258;523259;1.01
523331;523332;1.01
523359;523360;1.01
523520;523521;1.01
523552;523553;1.01
523557;523558;1.01
523759;523760;1.01
523787;523788;1.01
523819;523820;1.01
523856;523857;1.01
523885;523886;1.01
523935;523936;1.01
523943;523944;1.01
523956;523957;1.01
523981;523982;1.01
524047;524048;1.01
524052;524053;1.01
524150;524151;1.01
524157;524158;1.01
524160;524161;1.01
524357;524358;1.01
524366;524367;1.01
524393;524394;1.01
524493;524494;1.01
524523;524524;1.01
524549;524550;1.01
524561;524562;1.01
524637;524638;1.01
524757;524758;1.01
524811;524812;1.01
524866;524867;1.01
524878;524879;1.01
524948;524949;1.01
524952;524953;1.01
524959;524960;1.01
524964;524965;1.01
525019;525020;1.01
525047;525048;1.01
525114;525115;1.01
525163;525164;1.01
525211;525212;1.01
525216;525217;1.01
525305;525306;1.01
525317;525318;1.01
